scorer,DLC_resnet_50_cam1May5shuffle1_3000,DLC_resnet_50_cam1May5shuffle1_3000,DLC_resnet_50_cam1May5shuffle1_3000,DLC_resnet_50_cam1May5shuffle1_3000,DLC_resnet_50_cam1May5shuffle1_3000,DLC_resnet_50_cam1May5shuffle1_3000,DLC_resnet_50_cam1May5shuffle1_3000,DLC_resnet_50_cam1May5shuffle1_3000,DLC_resnet_50_cam1May5shuffle1_3000,DLC_resnet_50_cam1May5shuffle1_3000,DLC_resnet_50_cam1May5shuffle1_3000,DLC_resnet_50_cam1May5shuffle1_3000,DLC_resnet_50_cam1May5shuffle1_3000,DLC_resnet_50_cam1May5shuffle1_3000,DLC_resnet_50_cam1May5shuffle1_3000,DLC_resnet_50_cam1May5shuffle1_3000,DLC_resnet_50_cam1May5shuffle1_3000,DLC_resnet_50_cam1May5shuffle1_3000,DLC_resnet_50_cam1May5shuffle1_3000,DLC_resnet_50_cam1May5shuffle1_3000,DLC_resnet_50_cam1May5shuffle1_3000
bodyparts,hip1,hip1,hip1,hip2,hip2,hip2,upperlimb,upperlimb,upperlimb,knee,knee,knee,ankle,ankle,ankle,toe1,toe1,toe1,toe2,toe2,toe2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,272.55176067352295,353.37310576438904,0.9825817346572876,253.39029788970947,349.17492961883545,0.9415308237075806,211.48073732852936,383.83155393600464,0.9440600872039795,235.287118434906,504.0569796562195,0.9760533571243286,232.9333152770996,643.0203148722649,0.9062548875808716,230.43938660621643,665.3409214019775,0.8433216214179993,230.3567943572998,646.6681056022644,0.725837230682373
1,272.5626320838928,353.3948698043823,0.9826343059539795,253.39991855621338,349.184939622879,0.941756010055542,211.49646455049515,383.7889041900635,0.9436144232749939,235.26138591766357,504.0918698310852,0.9760513305664062,232.9874062538147,643.3188039064407,0.9055545330047607,230.431396484375,665.379008769989,0.8420734405517578,230.4194619655609,646.6599824428558,0.722809374332428
2,274.8915094137192,344.78425645828247,0.9898284673690796,255.05845499038696,340.4294598996639,0.9590166211128235,213.97930765151978,378.70355319976807,0.9519485235214233,234.91280508041382,499.68241292238235,0.9722269177436829,231.42142868041992,645.3191604614258,0.8686479330062866,228.97864615917206,668.8990955352783,0.7950657606124878,231.28316164016724,647.699827671051,0.6882485151290894
3,274.2651654481888,339.72220608592033,0.9910709857940674,256.6898455619812,338.2343155145645,0.9646826982498169,214.93189978599548,374.9620761871338,0.9737046957015991,234.24656534194946,497.87242913246155,0.9579846858978271,230.35138273239136,644.1669000089169,0.8467162847518921,230.07947826385498,664.6459908485413,0.7464529275894165,231.02318811416626,646.7341997623444,0.6697163581848145
4,274.24861240386963,339.6360276043415,0.9911236763000488,256.7216422557831,338.24967324733734,0.9650825262069702,214.90718793869019,375.1244857311249,0.9734139442443848,234.19988441467285,497.8939781188965,0.9585862159729004,230.34791803359985,644.1455707252026,0.8470668196678162,230.05869793891907,664.6180610656738,0.7484512329101562,230.9821696281433,646.7523612976074,0.6716917753219604
5,273.6812210083008,336.8073592185974,0.9828120470046997,255.63401412963867,334.14841294288635,0.9583712220191956,215.95509791374207,372.5043379664421,0.9769228100776672,233.26441526412964,496.0384304523468,0.9322667121887207,226.43556940555573,644.4631017148495,0.8010699152946472,227.24915832281113,662.8303015232086,0.7124150991439819,228.40366119146347,649.1418867111206,0.6754389405250549
6,274.09730446338654,332.6990599036217,0.9859863519668579,255.91913080215454,331.7738747000694,0.9654028415679932,216.73516941070557,371.4111849665642,0.9762259721755981,230.27721238136292,492.4885625243187,0.8972760438919067,224.1072132587433,642.8796582221985,0.8162046670913696,224.73247981071472,662.0236768722534,0.6963163018226624,224.43841648101807,645.5535998344421,0.7077639698982239
7,273.863657951355,330.55449736118317,0.985495388507843,256.1082372665405,329.6227116584778,0.9635068774223328,216.74452781677246,369.6967957019806,0.9786148071289062,229.3637214899063,492.9129590988159,0.9134006500244141,221.47104120254517,641.2850499153137,0.8212100863456726,223.08576488494873,661.799861907959,0.6762850880622864,222.85052633285522,643.4458286166191,0.7397516369819641
