scorer,DLC_resnet50_cam2May5shuffle1_3000,DLC_resnet50_cam2May5shuffle1_3000,DLC_resnet50_cam2May5shuffle1_3000,DLC_resnet50_cam2May5shuffle1_3000,DLC_resnet50_cam2May5shuffle1_3000,DLC_resnet50_cam2May5shuffle1_3000,DLC_resnet50_cam2May5shuffle1_3000,DLC_resnet50_cam2May5shuffle1_3000,DLC_resnet50_cam2May5shuffle1_3000,DLC_resnet50_cam2May5shuffle1_3000,DLC_resnet50_cam2May5shuffle1_3000,DLC_resnet50_cam2May5shuffle1_3000,DLC_resnet50_cam2May5shuffle1_3000,DLC_resnet50_cam2May5shuffle1_3000,DLC_resnet50_cam2May5shuffle1_3000,DLC_resnet50_cam2May5shuffle1_3000,DLC_resnet50_cam2May5shuffle1_3000,DLC_resnet50_cam2May5shuffle1_3000,DLC_resnet50_cam2May5shuffle1_3000,DLC_resnet50_cam2May5shuffle1_3000,DLC_resnet50_cam2May5shuffle1_3000
bodyparts,hip1,hip1,hip1,hip2,hip2,hip2,upperlimb,upperlimb,upperlimb,knee,knee,knee,ankle,ankle,ankle,toe1,toe1,toe1,toe2,toe2,toe2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,299.2258348464966,317.43332147598267,0.9866557121276855,296.9970099925995,319.5259737968445,0.977721631526947,276.41161450743675,350.74531173706055,0.9939228892326355,267.24400329589844,454.4839177131653,0.9899866580963135,320.43700790405273,547.6646265387535,0.9720647931098938,325.4187648296356,560.6421327590942,0.9792846441268921,291.871459081769,569.8469443321228,0.9747741222381592
1,299.2968373298645,317.4356551170349,0.9867278337478638,297.02535223960876,319.53132152557373,0.9779815673828125,276.39247566461563,350.73613834381104,0.9939447641372681,267.2671899795532,454.49768018722534,0.990068793296814,320.44101309776306,547.662367939949,0.9720839262008667,325.41909420490265,560.6361656188965,0.9792837500572205,291.8744796514511,569.8400106430054,0.9746986627578735
2,295.6769015789032,309.91439402103424,0.9893510341644287,293.8081114292145,310.2579288482666,0.98867267370224,277.01214241981506,345.144558429718,0.985720157623291,285.60576272010803,448.35186290740967,0.992221474647522,334.86651945114136,542.0795991420746,0.9590930938720703,341.96276354789734,553.0381011962891,0.919002115726471,311.2136905193329,570.8727159500122,0.9716488122940063
3,295.6364402770996,310.00362634658813,0.989293098449707,293.8163733482361,310.23837327957153,0.9886742830276489,277.05209517478943,345.2158808708191,0.9854081869125366,285.5857447385788,448.3589086532593,0.9922803640365601,334.8564205169678,542.058872461319,0.9590831398963928,342.0251410007477,553.084819316864,0.9194689989089966,311.2134795188904,570.824803352356,0.971474826335907
4,293.5597171783447,305.9038767814636,0.9953388571739197,291.40408396720886,306.31089520454407,0.9922394752502441,276.51109850406647,340.9436808228493,0.9935311079025269,295.28023958206177,442.04012417793274,0.9906737804412842,349.8880410194397,535.4661157131195,0.9706999063491821,360.78140687942505,545.4281787872314,0.9555560946464539,332.5319027900696,568.2726850509644,0.9760579466819763
5,284.58699774742126,297.82153725624084,0.17476239800453186,295.2559895515442,298.87271924316883,0.06344357132911682,261.45413303375244,340.65165758132935,0.1401749849319458,291.80125308036804,441.8644062280655,0.39083707332611084,353.66739296913147,535.3127765655518,0.5105440616607666,359.4631270170212,549.1261942386627,0.46378374099731445,326.68955278396606,569.3371270895004,0.2322676181793213
6,379.3030433654785,527.7646188735962,0.0469663143157959,380.9137935638428,528.5212247371674,0.08923351764678955,276.68552899360657,346.0101709365845,0.4316646158695221,295.7585139274597,443.4004607796669,0.811541736125946,354.97733974456787,532.9420218467712,0.685526967048645,365.34495306015015,543.2933716773987,0.4521181881427765,342.1369792819023,566.2887697219849,0.45473289489746094
7,370.7612133026123,516.5619730949402,0.019979268312454224,362.0670380592346,522.4694275856018,0.017702609300613403,344.73867440223694,574.732342004776,0.11437281966209412,295.7195773124695,438.6683976650238,0.5767657160758972,358.62911570072174,527.3390779495239,0.557978630065918,370.61552715301514,540.7375963926315,0.5714871287345886,343.3393849134445,567.7489275932312,0.27672889828681946
